invoiceno,invoicedate_ts,ordertotal
506747,2010-05-04 11:31:00,292.03
497486,2010-02-09 15:48:00,291.86
532573,2010-11-12 13:51:00,291.79
500685,2010-03-09 12:33:00,291.76
511078,2010-06-06 13:52:00,291.75
513594,2010-06-27 10:54:00,291.72
506189,2010-04-28 11:24:00,291.60
489558,2009-12-01 12:54:00,291.58
512073,2010-06-13 11:42:00,291.56
505316,2010-04-21 12:06:00,291.55
494794,2010-01-18 14:11:00,291.50
502260,2010-03-23 15:13:00,291.50
501731,2010-03-19 11:07:00,291.45
515603,2010-07-13 14:39:00,291.45
505085,2010-04-20 10:19:00,291.40
510635,2010-06-02 11:51:00,291.40
494889,2010-01-19 13:09:00,291.38
504452,2010-04-13 15:17:00,291.33
511160,2010-06-07 12:01:00,291.33
532125,2010-11-11 10:19:00,291.30
535259,2010-11-25 13:18:00,291.27
505496,2010-04-22 13:26:00,291.26
510745,2010-06-03 12:36:00,291.25
511067,2010-06-06 13:06:00,291.20
519382,2010-08-16 13:38:00,291.16
496427,2010-02-01 12:13:00,291.14
521163,2010-09-02 14:25:00,291.13
500853,2010-03-10 12:22:00,291.12
516541,2010-07-21 12:09:00,291.10
491159,2009-12-10 10:27:00,291.00
502811,2010-03-28 10:13:00,290.95
517854,2010-08-02 13:48:00,290.93
526863,2010-10-13 13:08:00,290.93
519245,2010-08-15 14:20:00,290.86
528725,2010-10-24 13:17:00,290.85
507750,2010-05-11 12:18:00,290.81
492077,2009-12-15 13:40:00,290.72
494440,2010-01-14 12:46:00,290.72
518158,2010-08-05 10:18:00,290.70
519248,2010-08-15 14:50:00,290.70
521341,2010-09-03 13:11:00,290.69
492731,2009-12-18 11:39:00,290.65
532328,2010-11-11 15:29:00,290.65
494456,2010-01-14 14:10:00,290.63
509764,2010-05-25 15:23:00,290.62
529588,2010-10-28 19:52:00,290.62
509465,2010-05-24 10:56:00,290.60
530484,2010-11-03 11:43:00,290.60
511034,2010-06-06 10:56:00,290.50
490154,2009-12-04 10:18:00,290.48
513600,2010-06-27 11:21:00,290.46
525055,2010-10-03 13:56:00,290.42
505696,2010-04-25 10:36:00,290.40
507366,2010-05-07 16:28:00,290.40
508641,2010-05-17 15:18:00,290.40
498704,2010-02-22 12:44:00,290.39
493414,2010-01-04 10:28:00,290.20
512952,2010-06-21 09:56:00,290.17
491811,2009-12-14 13:22:00,290.15
494002,2010-01-10 14:26:00,290.12
500150,2010-03-04 17:42:00,290.05
494617,2010-01-15 14:40:00,290.00
511462,2010-06-08 12:55:00,290.00
505576,2010-04-23 11:46:00,289.94
491149,2009-12-10 08:29:00,289.92
535748,2010-11-28 13:21:00,289.91
506863,2010-05-04 15:04:00,289.87
491154,2009-12-10 09:44:00,289.85
538113,2010-12-09 15:29:00,289.85
520225,2010-08-25 10:08:00,289.71
517352,2010-07-28 14:45:00,289.70
530137,2010-11-01 16:01:00,289.67
509660,2010-05-25 12:01:00,289.65
520220,2010-08-25 09:44:00,289.63
498879,2010-02-23 12:47:00,289.60
520825,2010-08-31 12:35:00,289.60
527128,2010-10-15 09:27:00,289.60
514558,2010-07-05 11:38:00,289.58
532587,2010-11-12 14:28:00,289.58
491607,2009-12-11 13:36:00,289.53
528754,2010-10-24 15:08:00,289.52
519121,2010-08-13 12:05:00,289.51
502280,2010-03-23 16:45:00,289.45
511072,2010-06-06 13:36:00,289.44
532659,2010-11-14 11:18:00,289.44
537650,2010-12-07 15:48:00,289.35
490482,2009-12-06 12:52:00,289.30
505736,2010-04-25 15:47:00,289.25
524690,2010-09-30 11:51:00,289.20
530651,2010-11-04 09:06:00,289.15
498909,2010-02-23 14:56:00,288.99
496503,2010-02-02 09:59:00,288.95
532799,2010-11-14 14:49:00,288.90
492221,2009-12-15 17:54:00,288.88
518143,2010-08-04 16:10:00,288.86
494335,2010-01-13 12:21:00,288.85
533097,2010-11-16 11:02:00,288.80
524513,2010-09-29 13:00:00,288.69
530280,2010-11-02 12:02:00,288.69
527424,2010-10-17 16:08:00,288.62
520427,2010-08-26 10:57:00,288.61
502881,2010-03-29 10:38:00,288.57
524273,2010-09-28 11:53:00,288.55
497226,2010-02-07 15:56:00,288.50
500030,2010-03-04 11:29:00,288.50
536639,2010-12-02 11:45:00,288.50
491186,2009-12-10 12:21:00,288.49
533904,2010-11-19 11:54:00,288.49
525972,2010-10-08 10:22:00,288.44
511266,2010-06-07 12:51:00,288.40
531730,2010-11-09 12:10:00,288.39
521176,2010-09-02 15:51:00,288.38
525234,2010-10-04 14:15:00,288.20
514217,2010-07-01 08:39:00,288.15
527072,2010-10-14 14:14:00,288.15
515118,2010-07-08 13:31:00,288.10
530180,2010-11-02 10:27:00,288.10
513624,2010-06-27 13:00:00,288.05
514523,2010-07-05 09:38:00,288.02
514376,2010-07-02 10:01:00,288.00
521899,2010-09-09 12:29:00,288.00
529842,2010-10-31 12:52:00,287.99
514210,2010-06-30 16:37:00,287.98
525314,2010-10-05 11:00:00,287.97
503402,2010-03-31 17:13:00,287.90
527262,2010-10-15 12:45:00,287.83
522949,2010-09-19 10:20:00,287.80
512741,2010-06-17 14:37:00,287.77
522985,2010-09-19 14:12:00,287.70
525528,2010-10-05 18:51:00,287.68
517882,2010-08-02 17:06:00,287.66
499402,2010-02-26 14:16:00,287.55
499227,2010-02-25 11:50:00,287.51
527151,2010-10-15 11:21:00,287.51
490603,2009-12-07 11:05:00,287.49
489900,2009-12-03 09:44:00,287.37
506412,2010-04-29 14:01:00,287.30
496609,2010-02-02 16:42:00,287.26
533499,2010-11-17 13:46:00,287.25
532615,2010-11-12 15:21:00,287.22
505996,2010-04-27 10:48:00,287.16
536233,2010-11-30 14:15:00,287.15
511295,2010-06-07 15:05:00,287.12
518224,2010-08-05 14:11:00,287.10
537738,2010-12-08 11:02:00,287.08
500889,2010-03-10 16:07:00,287.04
535382,2010-11-25 19:24:00,287.00
536615,2010-12-02 10:09:00,286.92
524568,2010-09-29 15:07:00,286.87
513048,2010-06-21 13:04:00,286.85
505858,2010-04-26 13:12:00,286.81
500158,2010-03-04 18:25:00,286.80
521797,2010-09-08 14:14:00,286.74
532999,2010-11-15 14:48:00,286.72
511081,2010-06-06 14:05:00,286.71
532546,2010-11-12 12:11:00,286.68
500001,2010-03-04 09:38:00,286.60
502724,2010-03-26 11:26:00,286.58
497615,2010-02-11 11:59:00,286.55
537197,2010-12-05 14:02:00,286.50
536044,2010-11-30 08:24:00,286.48
494872,2010-01-19 12:18:00,286.43
496850,2010-02-04 11:39:00,286.42
527492,2010-10-18 11:57:00,286.40
519814,2010-08-20 13:08:00,286.38
500874,2010-03-10 13:43:00,286.35
496342,2010-01-31 15:49:00,286.34
491699,2009-12-13 13:39:00,286.28
514047,2010-06-30 11:43:00,286.27
501688,2010-03-18 17:04:00,286.22
495322,2010-01-22 15:44:00,286.18
496042,2010-01-28 14:29:00,286.15
507613,2010-05-10 14:06:00,286.12
492535,2009-12-17 13:09:00,286.04
511059,2010-06-06 12:27:00,286.04
528659,2010-10-24 12:44:00,285.94
532149,2010-11-11 12:04:00,285.94
490682,2009-12-07 13:37:00,285.90
517316,2010-07-28 11:40:00,285.85
532570,2010-11-12 13:34:00,285.85
502757,2010-03-26 13:44:00,285.84
494228,2010-01-12 13:39:00,285.83
507377,2010-05-09 11:35:00,285.83
524871,2010-10-01 10:04:00,285.80
525829,2010-10-07 11:55:00,285.78
521014,2010-09-01 14:55:00,285.76
500673,2010-03-09 12:25:00,285.68
490501,2009-12-06 13:49:00,285.64
499238,2010-02-25 13:20:00,285.60
503550,2010-04-01 15:15:00,285.60
526807,2010-10-13 11:40:00,285.60
489765,2009-12-02 11:33:00,285.59
533977,2010-11-19 13:31:00,285.55
506821,2010-05-04 12:51:00,285.51
520894,2010-08-31 17:31:00,285.50
491636,2009-12-11 15:52:00,285.48
505017,2010-04-19 14:03:00,285.42
502924,2010-03-29 14:15:00,285.41
533558,2010-11-18 09:22:00,285.37
490727,2009-12-07 16:38:00,285.35
495392,2010-01-24 15:35:00,285.35
530631,2010-11-03 16:05:00,285.33
515005,2010-07-07 15:44:00,285.31
491059,2009-12-09 11:36:00,285.30
492750,2009-12-18 13:39:00,285.30
528121,2010-10-20 14:34:00,285.24
492035,2009-12-15 12:29:00,285.22
533691,2010-11-18 13:18:00,285.11
490009,2009-12-03 12:13:00,285.09
503592,2010-04-01 19:06:00,285.08
489443,2009-12-01 09:50:00,285.06
501695,2010-03-18 18:37:00,285.00
532542,2010-11-12 12:08:00,285.00
525476,2010-10-05 15:25:00,284.88
505385,2010-04-22 09:22:00,284.86
523163,2010-09-20 15:31:00,284.80
498611,2010-02-22 09:22:00,284.75
508915,2010-05-19 10:33:00,284.67
502867,2010-03-28 15:58:00,284.64
508173,2010-05-13 11:57:00,284.62
526184,2010-10-10 11:56:00,284.61
504697,2010-04-15 17:18:00,284.59
489816,2009-12-02 13:20:00,284.55
493846,2010-01-07 15:03:00,284.52
520566,2010-08-26 17:53:00,284.50
532647,2010-11-14 10:11:00,284.50
516171,2010-07-18 13:42:00,284.40
520004,2010-08-23 11:43:00,284.40
493947,2010-01-08 12:22:00,284.34
526718,2010-10-12 16:53:00,284.32
490068,2009-12-03 14:06:00,284.30
532512,2010-11-12 11:57:00,284.30
514335,2010-07-01 14:36:00,284.28
522138,2010-09-13 10:30:00,284.27
532612,2010-11-12 15:20:00,284.24
534446,2010-11-22 15:38:00,284.21
495197,2010-01-21 15:44:00,284.20
514126,2010-06-30 13:03:00,284.19
499013,2010-02-24 12:14:00,284.11
517626,2010-07-30 12:10:00,284.11
529301,2010-10-27 12:30:00,284.10
496298,2010-01-31 10:36:00,284.05
500278,2010-03-05 14:51:00,284.05
522803,2010-09-16 16:25:00,284.05
502102,2010-03-23 09:50:00,284.04
519731,2010-08-19 19:50:00,284.02
526645,2010-10-12 13:33:00,284.01
497517,2010-02-10 13:04:00,283.98
524320,2010-09-28 14:26:00,283.97
521857,2010-09-09 11:00:00,283.90
497844,2010-02-12 15:51:00,283.85
496338,2010-01-31 15:34:00,283.80
519228,2010-08-15 12:40:00,283.80
530720,2010-11-04 11:39:00,283.80
497267,2010-02-08 13:29:00,283.79
503666,2010-04-06 11:41:00,283.78
522598,2010-09-15 13:29:00,283.65
514732,2010-07-06 09:56:00,283.61
500713,2010-03-09 14:16:00,283.47
527446,2010-10-18 09:36:00,283.45
511700,2010-06-10 08:47:00,283.44
527912,2010-10-19 13:00:00,283.44
496333,2010-01-31 14:25:00,283.43
496946,2010-02-04 17:50:00,283.43
514913,2010-07-07 11:17:00,283.43
502569,2010-03-25 12:12:00,283.36
519931,2010-08-22 15:57:00,283.25
527472,2010-10-18 11:19:00,283.20
516789,2010-07-23 10:20:00,283.18
490395,2009-12-06 10:16:00,283.15
537160,2010-12-05 13:18:00,283.15
514351,2010-07-01 16:03:00,283.05
521114,2010-09-02 11:28:00,283.05
501700,2010-03-18 20:02:00,283.00
523370,2010-09-21 18:42:00,283.00
519658,2010-08-19 11:32:00,282.97
524363,2010-09-28 17:10:00,282.96
531055,2010-11-05 12:06:00,282.96
526093,2010-10-08 12:20:00,282.95
529557,2010-10-28 17:46:00,282.93
524855,2010-09-30 19:25:00,282.89
522443,2010-09-14 14:30:00,282.85
496425,2010-02-01 12:10:00,282.76
495057,2010-01-20 14:52:00,282.75
509195,2010-05-20 18:18:00,282.75
514358,2010-07-01 17:25:00,282.74
512124,2010-06-13 16:00:00,282.72
535017,2010-11-24 16:16:00,282.72
519708,2010-08-19 14:49:00,282.70
514131,2010-06-30 13:17:00,282.65
528369,2010-10-21 16:33:00,282.60
521954,2010-09-09 17:46:00,282.59
529618,2010-10-29 11:32:00,282.50
531043,2010-11-05 12:00:00,282.50
489517,2009-12-01 11:34:00,282.46
522629,2010-09-15 17:07:00,282.37
494922,2010-01-20 09:57:00,282.33
492591,2009-12-17 15:39:00,282.30
506251,2010-04-28 13:40:00,282.30
518734,2010-08-11 11:51:00,282.30
519672,2010-08-19 12:21:00,282.29
489569,2009-12-01 13:20:00,282.28
518397,2010-08-08 12:43:00,282.27
524027,2010-09-27 11:04:00,282.24
529821,2010-10-31 11:32:00,282.23
516874,2010-07-23 13:09:00,282.13
532991,2010-11-15 14:15:00,282.12
530649,2010-11-04 08:46:00,282.10
502485,2010-03-24 16:33:00,282.05
520857,2010-08-31 13:41:00,282.05
491356,2009-12-10 15:52:00,282.03
503248,2010-03-31 10:10:00,282.00
526154,2010-10-08 15:40:00,282.00
527265,2010-10-15 12:50:00,281.92
501008,2010-03-11 15:26:00,281.89
499853,2010-03-02 16:50:00,281.86
489544,2009-12-01 12:20:00,281.82
500141,2010-03-04 16:06:00,281.76
525087,2010-10-03 16:00:00,281.76
526915,2010-10-13 16:18:00,281.76
495746,2010-01-26 16:26:00,281.75
533146,2010-11-16 13:36:00,281.70
516060,2010-07-16 11:44:00,281.60
514723,2010-07-05 17:28:00,281.55
531027,2010-11-05 11:49:00,281.55
517541,2010-07-29 16:25:00,281.42
493929,2010-01-08 11:55:00,281.25
522286,2010-09-13 13:42:00,281.25
505464,2010-04-22 11:52:00,281.23
513117,2010-06-22 09:37:00,281.18
526659,2010-10-12 15:04:00,281.15
495383,2010-01-24 14:19:00,281.10
527473,2010-10-18 11:22:00,281.07
496348,2010-01-31 16:02:00,281.05
535379,2010-11-25 18:56:00,281.05
501652,2010-03-18 12:47:00,281.03
490393,2009-12-05 16:01:00,281.02
521790,2010-09-08 13:09:00,281.02
505669,2010-04-23 14:45:00,281.00
537774,2010-12-08 12:40:00,281.00
490467,2009-12-06 12:17:00,280.94
522916,2010-09-17 13:59:00,280.91
527394,2010-10-17 13:33:00,280.88
494445,2010-01-14 13:14:00,280.82
506440,2010-04-29 16:22:00,280.80
510996,2010-06-04 14:24:00,280.80
510189,2010-05-27 17:02:00,280.76
533986,2010-11-19 13:52:00,280.76
500315,2010-03-07 11:56:00,280.75
505232,2010-04-21 10:43:00,280.72
527201,2010-10-15 11:49:00,280.71
510767,2010-06-03 13:26:00,280.61
502733,2010-03-26 11:56:00,280.60
524271,2010-09-28 11:50:00,280.60
518755,2010-08-11 12:58:00,280.55
497680,2010-02-11 14:48:00,280.51
515783,2010-07-14 15:37:00,280.50
530660,2010-11-04 10:27:00,280.50
524335,2010-09-28 15:42:00,280.44
505364,2010-04-21 15:46:00,280.41
531368,2010-11-07 15:00:00,280.41
532584,2010-11-12 14:26:00,280.32
531750,2010-11-09 13:06:00,280.28
490162,2009-12-04 11:07:00,280.20
501866,2010-03-21 11:51:00,280.20
530302,2010-11-02 13:07:00,280.20
514567,2010-07-05 11:56:00,280.16
519882,2010-08-22 11:45:00,280.16
519164,2010-08-13 12:56:00,280.13
509577,2010-05-24 14:17:00,280.11
494529,2010-01-15 10:45:00,280.05
524141,2010-09-27 15:00:00,280.05
501859,2010-03-21 11:32:00,280.00
519342,2010-08-16 12:10:00,280.00
535788,2010-11-28 14:15:00,279.96
521970,2010-09-09 19:23:00,279.85
526425,2010-10-11 15:05:00,279.83
501181,2010-03-15 11:33:00,279.80
526709,2010-10-12 16:29:00,279.80
516936,2010-07-25 13:34:00,279.73
516165,2010-07-18 12:20:00,279.62
504707,2010-04-16 08:42:00,279.60
505809,2010-04-26 11:17:00,279.60
535192,2010-11-25 12:02:00,279.60
536578,2010-12-01 16:15:00,279.60
526388,2010-10-11 12:52:00,279.59
496434,2010-02-01 12:36:00,279.51
497367,2010-02-09 10:03:00,279.50
534805,2010-11-24 12:25:00,279.44
490097,2009-12-03 16:09:00,279.42
528642,2010-10-24 11:50:00,279.37
512910,2010-06-18 14:47:00,279.35
530067,2010-11-01 11:53:00,279.32
520708,2010-08-29 12:53:00,279.30
509451,2010-05-24 09:32:00,279.25
515914,2010-07-15 13:20:00,279.25
499454,2010-02-28 10:31:00,279.20
515119,2010-07-08 13:35:00,279.18
493569,2010-01-05 09:29:00,279.11
496017,2010-01-28 13:23:00,279.07
494894,2010-01-19 13:33:00,279.00
536397,2010-12-01 10:51:00,279.00
534177,2010-11-21 13:46:00,278.85
500568,2010-03-08 15:50:00,278.80
518248,2010-08-05 17:23:00,278.76
528169,2010-10-21 09:55:00,278.76
536367,2010-12-01 08:34:00,278.73
498719,2010-02-22 13:44:00,278.70
523116,2010-09-20 12:49:00,278.70
533396,2010-11-17 11:10:00,278.70
489552,2009-12-01 12:36:00,278.61
529594,2010-10-29 08:24:00,278.60
514999,2010-07-07 15:15:00,278.57
528177,2010-10-21 10:46:00,278.57
494638,2010-01-17 11:03:00,278.47
501478,2010-03-17 09:42:00,278.45
494507,2010-01-14 19:50:00,278.38
514825,2010-07-06 12:38:00,278.25
525194,2010-10-04 12:34:00,278.25
513496,2010-06-25 10:17:00,278.20
494966,2010-01-20 11:01:00,278.17
491209,2009-12-10 14:19:00,278.08
492407,2009-12-16 16:02:00,278.07
528175,2010-10-21 10:25:00,278.00
509397,2010-05-23 11:04:00,277.97
506260,2010-04-28 14:34:00,277.93
516590,2010-07-21 13:47:00,277.89
503976,2010-04-08 19:13:00,277.85
513428,2010-06-24 13:03:00,277.85
528591,2010-10-22 14:04:00,277.74
495344,2010-01-24 10:20:00,277.68
537049,2010-12-05 11:04:00,277.65
515319,2010-07-11 12:00:00,277.60
511507,2010-06-08 15:24:00,277.52
490054,2009-12-03 13:22:00,277.50
508247,2010-05-14 09:36:00,277.50
507411,2010-05-09 14:00:00,277.48
518148,2010-08-04 16:38:00,277.48
537046,2010-12-05 10:58:00,277.45
513950,2010-06-29 13:52:00,277.40
536464,2010-12-01 12:23:00,277.35
534194,2010-11-21 14:36:00,277.27
513440,2010-06-24 14:34:00,277.25
521222,2010-09-03 10:39:00,277.15
501425,2010-03-16 12:00:00,277.13
498927,2010-02-24 10:15:00,277.12
536588,2010-12-01 16:49:00,277.05
521791,2010-09-08 13:30:00,276.94
505573,2010-04-23 11:43:00,276.86
514510,2010-07-04 13:27:00,276.75
519497,2010-08-17 14:09:00,276.75
505342,2010-04-21 13:22:00,276.71
507914,2010-05-12 09:04:00,276.66
498439,2010-02-19 09:36:00,276.65
527452,2010-10-18 10:07:00,276.59
504594,2010-04-15 10:49:00,276.54
492403,2009-12-16 15:45:00,276.50
505852,2010-04-26 12:38:00,276.50
525942,2010-10-07 17:27:00,276.50
535463,2010-11-26 13:02:00,276.50
500021,2010-03-04 10:46:00,276.49
498123,2010-02-16 15:35:00,276.44
520215,2010-08-25 09:33:00,276.43
516591,2010-07-21 13:57:00,276.34
532995,2010-11-15 14:36:00,276.27
514533,2010-07-05 10:18:00,276.25
527471,2010-10-18 11:16:00,276.16
497619,2010-02-11 12:22:00,276.15
526514,2010-10-12 11:06:00,276.10
496221,2010-01-29 13:53:00,276.07
493977,2010-01-10 11:47:00,275.95
511632,2010-06-09 12:45:00,275.84
497509,2010-02-10 11:52:00,275.80
507048,2010-05-06 08:45:00,275.80
532093,2010-11-10 15:52:00,275.80
537053,2010-12-05 11:38:00,275.80
491158,2009-12-10 10:17:00,275.73
508353,2010-05-14 12:35:00,275.73
513124,2010-06-22 10:25:00,275.70
528918,2010-10-25 14:24:00,275.70
522115,2010-09-12 16:08:00,275.69
530312,2010-11-02 13:27:00,275.66
504480,2010-04-14 10:32:00,275.64
514499,2010-07-04 10:55:00,275.54
518249,2010-08-05 17:28:00,275.45
497393,2010-02-09 13:08:00,275.41
524016,2010-09-27 09:57:00,275.40
501730,2010-03-19 11:05:00,275.35
502444,2010-03-24 13:30:00,275.35
527391,2010-10-17 13:22:00,275.34
513761,2010-06-28 12:57:00,275.30
503157,2010-03-30 12:40:00,275.21
508068,2010-05-12 14:23:00,275.11
498328,2010-02-18 10:27:00,275.04
536190,2010-11-30 12:43:00,275.02
509598,2010-05-24 15:36:00,274.95
496381,2010-02-01 11:44:00,274.90
500883,2010-03-10 14:52:00,274.90
495079,2010-01-21 09:37:00,274.89
500181,2010-03-05 10:50:00,274.80
523197,2010-09-21 09:14:00,274.80
499894,2010-03-03 11:40:00,274.77
537057,2010-12-05 11:49:00,274.67
501821,2010-03-19 15:18:00,274.63
497383,2010-02-09 12:01:00,274.44
527152,2010-10-15 11:21:00,274.40
492380,2009-12-16 15:11:00,274.32
532905,2010-11-15 11:49:00,274.29
526904,2010-10-13 15:14:00,274.23
494394,2010-01-14 10:25:00,274.20
495758,2010-01-26 16:30:00,274.20
516568,2010-07-21 12:39:00,274.12
516339,2010-07-20 09:27:00,274.10
501273,2010-03-15 13:39:00,274.09
502779,2010-03-26 14:38:00,274.05
491893,2009-12-14 15:17:00,274.00
515016,2010-07-07 17:25:00,273.96
515016,2010-07-07 17:26:00,273.96
525295,2010-10-05 09:26:00,273.96
534453,2010-11-22 16:50:00,273.95
492432,2009-12-17 09:55:00,273.88
519729,2010-08-19 19:03:00,273.85
527926,2010-10-19 13:21:00,273.85
531770,2010-11-09 14:13:00,273.85
537136,2010-12-05 12:42:00,273.76
490289,2009-12-04 13:01:00,273.75
498636,2010-02-22 11:11:00,273.75
519031,2010-08-13 10:50:00,273.74
500696,2010-03-09 12:53:00,273.60
494906,2010-01-19 15:45:00,273.56
500728,2010-03-09 15:56:00,273.54
511304,2010-06-07 15:47:00,273.49
525496,2010-10-05 16:43:00,273.48
508212,2010-05-13 14:46:00,273.41
509151,2010-05-20 13:06:00,273.41
512554,2010-06-16 14:01:00,273.40
537138,2010-12-05 12:44:00,273.30
537055,2010-12-05 11:45:00,273.29
515465,2010-07-12 15:52:00,273.15
497920,2010-02-14 15:30:00,272.96
502674,2010-03-26 09:58:00,272.95
507595,2010-05-10 13:16:00,272.75
534455,2010-11-22 17:33:00,272.74
494443,2010-01-14 13:03:00,272.73
513058,2010-06-21 14:07:00,272.68
523633,2010-09-23 11:40:00,272.65
536605,2010-12-02 08:52:00,272.65
510505,2010-06-01 12:44:00,272.62
506247,2010-04-28 13:24:00,272.55
491006,2009-12-08 17:41:00,272.50
518222,2010-08-05 13:54:00,272.48
496074,2010-01-28 17:14:00,272.45
499663,2010-03-01 15:21:00,272.45
491681,2009-12-13 12:31:00,272.40
538076,2010-12-09 14:15:00,272.36
537826,2010-12-08 14:38:00,272.34
506675,2010-05-02 10:24:00,272.32
509154,2010-05-20 13:17:00,272.30
513439,2010-06-24 14:17:00,272.27
507842,2010-05-11 13:45:00,272.23
529596,2010-10-29 08:40:00,272.20
535100,2010-11-25 10:51:00,272.20
500890,2010-03-10 16:09:00,272.16
530663,2010-11-04 10:43:00,272.10
515947,2010-07-15 15:48:00,272.09
528598,2010-10-22 14:53:00,272.08
528434,2010-10-22 10:29:00,272.05
491809,2009-12-14 13:19:00,272.02
536987,2010-12-03 14:54:00,272.01
492769,2009-12-18 15:08:00,272.00
512609,2010-06-17 10:12:00,272.00
525969,2010-10-08 10:21:00,271.87
490990,2009-12-08 17:10:00,271.85
504894,2010-04-18 14:10:00,271.80
519465,2010-08-17 11:45:00,271.80
533026,2010-11-15 16:00:00,271.77
507207,2010-05-06 16:50:00,271.75
505890,2010-04-26 14:22:00,271.67
531439,2010-11-08 12:22:00,271.66
525281,2010-10-05 08:10:00,271.65
504101,2010-04-09 14:46:00,271.60
492328,2009-12-16 12:25:00,271.56
534839,2010-11-24 13:13:00,271.55
509193,2010-05-20 17:57:00,271.46
513096,2010-06-21 14:49:00,271.44
517254,2010-07-27 16:22:00,271.39
501472,2010-03-16 16:24:00,271.32
527390,2010-10-17 13:16:00,271.27
532556,2010-11-12 12:44:00,271.27
514691,2010-07-05 14:43:00,271.25
494139,2010-01-11 13:16:00,271.20
518972,2010-08-12 15:54:00,271.20
537194,2010-12-05 13:53:00,271.20
505159,2010-04-20 12:10:00,271.19
532127,2010-11-11 10:25:00,271.10
502865,2010-03-28 15:44:00,271.05
535381,2010-11-25 19:16:00,271.03
517644,2010-07-30 13:25:00,271.02
512528,2010-06-16 11:54:00,271.01
497875,2010-02-14 10:19:00,271.00
533101,2010-11-16 11:31:00,271.00
502898,2010-03-29 12:01:00,270.95
501304,2010-03-15 17:14:00,270.92
515412,2010-07-12 12:51:00,270.92
515707,2010-07-14 12:39:00,270.90
521397,2010-09-05 16:02:00,270.84
494867,2010-01-19 11:33:00,270.80
526512,2010-10-12 11:04:00,270.80
520960,2010-09-01 12:11:00,270.79
537265,2010-12-06 11:26:00,270.72
515597,2010-07-13 14:02:00,270.69
516731,2010-07-22 13:39:00,270.60
517061,2010-07-26 13:37:00,270.60
537377,2010-12-06 13:01:00,270.52
520381,2010-08-25 14:53:00,270.48
504120,2010-04-09 17:13:00,270.44
512093,2010-06-13 13:06:00,270.30
522956,2010-09-19 12:03:00,270.14
530808,2010-11-04 13:01:00,270.14
514519,2010-07-05 09:20:00,270.12
534680,2010-11-23 14:46:00,270.10
496518,2010-02-02 12:03:00,270.06
500147,2010-03-04 17:22:00,270.05
510516,2010-06-01 13:15:00,270.05
531481,2010-11-08 14:29:00,270.05
492875,2009-12-21 11:52:00,270.00
512174,2010-06-14 11:56:00,270.00
521911,2010-09-09 13:20:00,270.00
530425,2010-11-03 09:51:00,270.00
522432,2010-09-14 13:34:00,269.92
495182,2010-01-21 13:46:00,269.91
509008,2010-05-19 13:29:00,269.84
508765,2010-05-18 12:14:00,269.80
527291,2010-10-15 14:08:00,269.80
524370,2010-09-28 17:26:00,269.75
523573,2010-09-22 16:17:00,269.73
503697,2010-04-06 13:29:00,269.70
528354,2010-10-21 14:47:00,269.70
537202,2010-12-05 14:25:00,269.70
507421,2010-05-09 15:07:00,269.65
528356,2010-10-21 14:55:00,269.63
513349,2010-06-24 11:28:00,269.54
507121,2010-05-06 11:49:00,269.48
496973,2010-02-05 08:43:00,269.37
506731,2010-05-04 10:13:00,269.34
506740,2010-05-04 10:31:00,269.34
511204,2010-06-07 12:17:00,269.25
500096,2010-03-04 12:31:00,269.20
519727,2010-08-19 18:07:00,269.17
490396,2009-12-06 10:26:00,269.15
532846,2010-11-15 10:32:00,269.15
530390,2010-11-02 17:12:00,269.11
532060,2010-11-10 14:37:00,269.10
532711,2010-11-14 12:55:00,269.10
500259,2010-03-05 13:52:00,269.00
510640,2010-06-02 12:08:00,269.00
531772,2010-11-09 14:33:00,268.93
498579,2010-02-21 14:41:00,268.86
520678,2010-08-27 14:52:00,268.86
537811,2010-12-08 13:30:00,268.86
533093,2010-11-16 10:35:00,268.84
501862,2010-03-21 11:41:00,268.83
498561,2010-02-21 11:36:00,268.80
537653,2010-12-07 15:54:00,268.73
520212,2010-08-24 17:21:00,268.69
499971,2010-03-03 14:20:00,268.68
527380,2010-10-17 12:52:00,268.64
500299,2010-03-05 16:52:00,268.52
516721,2010-07-22 12:29:00,268.52
532824,2010-11-15 09:14:00,268.50
524599,2010-09-29 16:34:00,268.49
525975,2010-10-08 10:26:00,268.47
527958,2010-10-19 16:39:00,268.35
521569,2010-09-07 11:40:00,268.31
493982,2010-01-10 12:13:00,268.30
514222,2010-07-01 09:59:00,268.28
523305,2010-09-21 12:49:00,268.27
527054,2010-10-14 13:09:00,268.25
527266,2010-10-15 12:52:00,268.25
523942,2010-09-26 11:10:00,268.23
534195,2010-11-21 14:49:00,268.20
497630,2010-02-11 13:10:00,268.14
497205,2010-02-07 11:57:00,268.10
511229,2010-06-07 12:28:00,268.10
525315,2010-10-05 11:09:00,268.10
526507,2010-10-12 10:44:00,268.05
533824,2010-11-19 09:42:00,268.00
526483,2010-10-11 17:29:00,267.99
501167,2010-03-15 09:46:00,267.98
522663,2010-09-16 10:56:00,267.95
507295,2010-05-07 14:37:00,267.90
533755,2010-11-18 14:25:00,267.90
509348,2010-05-21 13:22:00,267.83
495731,2010-01-26 16:19:00,267.79
521900,2010-09-09 12:34:00,267.60
508074,2010-05-12 16:03:00,267.59
531812,2010-11-09 16:39:00,267.59
514367,2010-07-01 19:16:00,267.54
